"date","session_key","stop_duration","lap_number","lane_duration","driver_number","meeting_key","pit_duration"
"2025-11-09T18:11:07.234000+00:00",9869,2.2,51,23.113,81,1273,23.113
"2025-11-09T18:14:45.259000+00:00",9869,2.5,54,23.311,1,1273,23.311
"2025-11-09T18:15:22.847000+00:00",9869,2.4,54,22.968,18,1273,22.968
"2025-11-09T18:16:32.416000+00:00",9869,2.3,55,23.112,23,1273,23.112
"2025-11-23T04:06:24.941000+00:00",9858,2.5,1,21.383,22,1274,21.383
"2025-11-23T04:06:49.609000+00:00",9858,14.2,1,33.230,5,1274,33.230
"2025-11-23T04:08:21.548000+00:00",9858,3.1,2,21.968,12,1274,21.968
"2025-11-23T04:08:33.857000+00:00",9858,5.2,2,23.903,10,1274,23.903
"2025-11-23T04:08:42.280000+00:00",9858,13.1,2,32.736,30,1274,32.736
"2025-11-23T04:26:53.267000+00:00",9858,3.9,13,23.361,23,1274,23.361
"2025-11-23T04:29:02.515000+00:00",9858,11.3,14,30.065,23,1274,30.065
"2025-11-23T04:32:00.114000+00:00",9858,2.5,16,21.068,14,1274,21.068
"2025-11-23T04:33:13.981000+00:00",9858,2.2,17,20.929,63,1274,20.929
"2025-11-23T04:33:38.004000+00:00",9858,3.1,17,21.491,87,1274,21.491
"2025-11-23T04:38:22.909000+00:00",9858,2.9,20,21.324,6,1274,21.324
"2025-11-23T04:39:54.483000+00:00",9858,2.7,21,21.371,81,1274,21.371
"2025-11-23T04:41:15.397000+00:00",9858,2.5,22,21.049,4,1274,21.049
"2025-11-23T04:41:30.088000+00:00",9858,2.6,22,21.164,55,1274,21.164
"2025-11-23T04:44:43.963000+00:00",9858,2.7,24,21.351,16,1274,21.351
"2025-11-23T04:45:59.349000+00:00",9858,3.0,25,21.708,1,1274,21.708
"2025-11-23T04:46:56.693000+00:00",9858,4.0,25,22.842,43,1274,22.842
"2025-11-23T04:49:49.465000+00:00",9858,3.2,27,22.389,31,1274,22.389
"2025-11-23T04:50:08.739000+00:00",9858,2.2,27,20.680,22,1274,20.680
"2025-11-23T04:51:50.731000+00:00",9858,2.4,28,21.287,30,1274,21.287
"2025-11-23T04:52:53.262000+00:00",9858,3.1,29,21.638,44,1274,21.638
"2025-11-23T05:01:52.169000+00:00",9858,9.9,34,29.308,23,1274,29.308
"2025-11-29T14:23:01.416000+00:00",9845,4.9,13,30.852,18,1275,30.852
"2025-11-29T14:28:47.409000+00:00",9845,2.9,17,28.876,10,1275,28.876
"2025-11-29T14:28:55.585000+00:00",9845,4.0,17,31.299,43,1275,31.299
"2025-11-30T16:14:20.672000+00:00",9850,4.1,7,29.970,1,1275,29.970
"2025-11-30T16:14:27.141000+00:00",9850,2.9,7,28.560,55,1275,28.560
"2025-11-30T16:14:28.078000+00:00",9850,6.3,7,32.002,12,1275,32.002
"2025-11-30T16:14:29.422000+00:00",9850,2.5,7,28.288,14,1275,28.288
"2025-11-30T16:14:32.844000+00:00",9850,3.2,7,28.815,6,1275,28.815
"2025-11-30T16:14:35.063000+00:00",9850,7.2,7,33.241,63,1275,33.241
"2025-11-30T16:14:39.047000+00:00",9850,4.7,7,30.395,16,1275,30.395
"2025-11-30T16:14:39.078000+00:00",9850,3.8,7,28.837,87,1275,28.837
"2025-11-30T16:14:40.610000+00:00",9850,3.2,7,28.993,30,1275,28.993
"2025-11-30T16:14:42.782000+00:00",9850,3.6,7,29.188,22,1275,29.188
"2025-11-30T16:14:43.641000+00:00",9850,3.1,7,28.890,23,1275,28.890
"2025-11-30T16:14:44.469000+00:00",9850,3.2,7,32.166,44,1275,32.166
"2025-11-30T16:14:45.563000+00:00",9850,2.5,7,28.471,5,1275,28.471
"2025-11-30T16:14:45.719000+00:00",9850,2.7,7,28.124,18,1275,28.124
"2025-11-30T16:14:47.735000+00:00",9850,3.1,7,29.538,43,1275,29.538
"2025-11-30T16:15:12.668000+00:00",9850,3.8,7,31.343,10,1275,31.343
"2025-11-30T16:16:50.755000+00:00",9850,8.3,8,34.006,31,1275,34.006
"2025-11-30T16:19:32.036000+00:00",9850,8.6,9,34.540,31,1275,34.540
"2025-11-30T16:41:27.928000+00:00",9850,3.1,24,29.047,81,1275,29.047
"2025-11-30T16:42:05.819000+00:00",9850,2.5,24,28.064,18,1275,28.064
"2025-11-30T16:42:56.225000+00:00",9850,2.2,25,27.938,4,1275,27.938
"2025-11-30T16:52:57.981000+00:00",9850,2.5,32,28.168,1,1275,28.168
"2025-11-30T16:53:16.514000+00:00",9850,2.6,32,28.181,55,1275,28.181
"2025-11-30T16:53:20.955000+00:00",9850,2.6,32,28.544,12,1275,28.544
"2025-11-30T16:53:27.633000+00:00",9850,3.0,32,28.935,14,1275,28.935
"2025-11-30T16:53:29.980000+00:00",9850,2.2,32,27.931,6,1275,27.931
"2025-11-30T16:53:33.480000+00:00",9850,3.0,32,29.077,63,1275,29.077
"2025-11-30T16:53:36.294000+00:00",9850,3.2,32,28.999,16,1275,28.999
"2025-11-30T16:53:38.635000+00:00",9850,2.3,32,28.078,30,1275,28.078
"2025-11-30T16:53:39.921000+00:00",9850,2.9,32,28.330,22,1275,28.330
"2025-11-30T16:53:42.521000+00:00",9850,3.7,32,29.457,23,1275,29.457
"2025-11-30T16:53:42.997000+00:00",9850,2.7,32,28.541,44,1275,28.541
"2025-11-30T16:53:45.788000+00:00",9850,2.2,32,28.234,5,1275,28.234
"2025-11-30T16:53:47.468000+00:00",9850,3.2,32,28.942,43,1275,28.942
"2025-11-30T16:53:53.810000+00:00",9850,16.3,32,45.232,87,1275,45.232
"2025-11-30T16:53:54.435000+00:00",9850,3.7,32,30.559,10,1275,30.559
"2025-11-30T16:56:44.641000+00:00",9850,4.6,34,30.469,31,1275,30.469
"2025-11-30T17:05:53.736000+00:00",9850,11.8,40,37.513,87,1275,37.513
"2025-11-30T17:07:22.436000+00:00",9850,1.8,42,27.853,81,1275,27.853
"2025-11-30T17:10:20.448000+00:00",9850,2.7,44,28.243,4,1275,28.243
"2025-11-30T17:18:27.412000+00:00",9850,10.1,49,35.671,18,1275,35.671
"2025-12-07T13:16:02.970000+00:00",9839,2.4,8,21.601,44,1276,21.601
"2025-12-07T13:16:05.538000+00:00",9839,2.1,8,21.551,23,1276,21.551
"2025-12-07T13:23:44.702000+00:00",9839,3.0,13,22.585,10,1276,22.585
"2025-12-07T13:24:56.676000+00:00",9839,2.3,14,21.979,63,1276,21.979
"2025-12-07T13:25:03.744000+00:00",9839,2.6,14,21.932,6,1276,21.932
"2025-12-07T13:25:07.866000+00:00",9839,3.0,14,22.263,87,1276,22.263
"2025-12-07T13:26:30.094000+00:00",9839,2.5,15,22.121,5,1276,22.121
"2025-12-07T13:26:47.592000+00:00",9839,2.7,15,21.953,43,1276,21.953
"2025-12-07T13:27:50.505000+00:00",9839,2.1,16,21.323,4,1276,21.323
"2025-12-07T13:27:53.297000+00:00",9839,2.5,16,21.692,16,1276,21.692
"2025-12-07T13:27:59.378000+00:00",9839,4.1,16,23.267,14,1276,23.267
"2025-12-07T13:31:13.956000+00:00",9839,2.7,18,21.799,55,1276,21.799
"2025-12-07T13:32:39.350000+00:00",9839,2.7,19,22.254,31,1276,22.254
"2025-12-07T13:35:56.234000+00:00",9839,8.9,21,28.369,30,1276,28.369
"2025-12-07T13:38:12.048000+00:00",9839,2.3,23,21.703,1,1276,21.703
"2025-12-07T13:50:48.636000+00:00",9839,2.1,31,21.417,44,1276,21.417
"2025-12-07T13:52:20.008000+00:00",9839,7.9,32,27.041,22,1276,27.041
"2025-12-07T13:52:27.790000+00:00",9839,2.6,32,22.155,12,1276,22.155
"2025-12-07T13:53:58.599000+00:00",9839,2.4,33,21.495,23,1276,21.495
"2025-12-07T14:02:15.372000+00:00",9839,2.0,39,20.902,16,1276,20.902
"2025-12-07T14:03:37.692000+00:00",9839,2.4,40,21.407,4,1276,21.407
"2025-12-07T14:04:37.122000+00:00",9839,3.0,40,22.234,10,1276,22.234
"2025-12-07T14:04:44.299000+00:00",9839,3.6,40,22.955,43,1276,22.955
"2025-12-07T14:05:01.126000+00:00",9839,2.2,41,21.565,81,1276,21.565
"2025-12-07T14:07:18.986000+00:00",9839,2.3,42,21.535,18,1276,21.535
"2025-12-07T14:07:26.254000+00:00",9839,2.4,42,21.468,27,1276,21.468
"2025-07-06T14:08:17.498000+00:00",9947,2.3,2,28.721,12,1277,28.721
"2025-07-06T14:16:33.376000+00:00",9947,2.7,6,29.125,18,1277,29.125
"2025-07-06T14:22:11.077000+00:00",9947,3.7,9,29.736,27,1277,29.736
"2025-07-06T14:22:24.173000+00:00",9947,2.2,9,28.707,12,1277,28.707
"2025-07-06T14:23:53.899000+00:00",9947,2.6,10,28.853,18,1277,28.853
"2025-07-06T14:23:59.805000+00:00",9947,2.4,10,28.647,63,1277,28.647
"2025-07-06T14:24:06.524000+00:00",9947,2.8,10,29.089,16,1277,29.089
"2025-07-06T14:24:11.518000+00:00",9947,2.5,10,28.523,6,1277,28.523
"2025-07-06T14:24:14.486000+00:00",9947,2.8,10,29.201,87,1277,29.201
"2025-07-06T14:25:25.048000+00:00",9947,3.1,11,29.491,81,1277,29.491
"2025-07-06T14:25:32.725000+00:00",9947,2.2,11,28.182,1,1277,28.182
"2025-07-06T14:25:33.734000+00:00",9947,5.1,11,30.630,4,1277,30.630
"2025-07-06T14:25:42.487000+00:00",9947,2.3,11,28.917,44,1277,28.917
"2025-07-06T14:25:43.534000+00:00",9947,2.4,11,28.912,10,1277,28.912
"2025-07-06T14:25:44.440000+00:00",9947,2.8,11,28.707,14,1277,28.707
"2025-07-06T14:25:46.815000+00:00",9947,3.2,11,29.554,55,1277,29.554
"2025-07-06T14:25:59.565000+00:00",9947,2.1,11,28.544,22,1277,28.544
"2025-07-06T14:27:41.561000+00:00",9947,2.5,12,29.251,23,1277,29.251
"2025-07-06T14:42:15.259000+00:00",9947,2.7,18,29.562,31,1277,29.562
"2025-07-06T14:47:35.833000+00:00",9947,3.1,20,29.728,12,1277,29.728
"2025-07-06T15:18:04.337000+00:00",9947,2.5,37,28.534,14,1277,28.534
"2025-07-06T15:19:45.200000+00:00",9947,2.3,38,28.205,63,1277,28.205
"2025-07-06T15:24:34.802000+00:00",9947,3.1,41,29.127,44,1277,29.127
"2025-07-06T15:26:13.413000+00:00",9947,4.6,42,29.952,27,1277,29.952
"2025-07-06T15:26:39.555000+00:00",9947,2.6,42,28.840,16,1277,28.840
"2025-07-06T15:26:45.946000+00:00",9947,2.5,42,28.646,31,1277,28.646
"2025-07-06T15:27:27.684000+00:00",9947,14.6,43,40.280,81,1277,40.280
"2025-07-06T15:28:57.318000+00:00",9947,2.4,44,28.214,4,1277,28.214
"2026-03-14T03:25:32.321000+00:00",11240,3.5,13,23.373,63,1280,23.373
"2026-03-14T03:25:41.542000+00:00",11240,2.8,13,23.200,16,1280,23.200
"2026-03-14T03:25:43.698000+00:00",11240,2.4,13,22.529,1,1280,22.529
"2026-03-14T03:25:47.088000+00:00",11240,2.7,13,27.854,44,1280,27.854
"2026-03-14T03:25:51.182000+00:00",11240,13.7,13,33.682,12,1280,33.682
"2026-03-14T03:25:51.495000+00:00",11240,2.7,13,23.514,81,1280,23.514
"2026-03-14T03:26:21.813000+00:00",11240,2.8,13,23.554,43,1280,23.554
"2026-03-14T03:26:23.218000+00:00",11240,4.3,13,24.340,23,1280,24.340
"2026-03-14T03:26:27.213000+00:00",11240,5.5,13,31.170,6,1280,31.170
"2026-03-14T03:26:33.855000+00:00",11240,2.7,13,23.059,18,1280,23.059
"2026-03-14T03:26:42.810000+00:00",11240,5.0,13,25.793,11,1280,25.793
"2026-03-15T07:06:25.125000+00:00",11245,2.7,1,23.062,6,1280,23.062
"2026-03-15T07:19:30.772000+00:00",11245,2.5,9,22.721,30,1280,22.721
"2026-03-15T07:19:31.880000+00:00",11245,3.4,9,23.678,3,1280,23.678
"2026-03-15T07:19:34.317000+00:00",11245,3.1,9,23.106,55,1280,23.106
"2026-03-15T07:20:48.777000+00:00",11245,2.9,10,23.005,12,1280,23.005
"2026-03-15T07:20:56.454000+00:00",11245,3.2,10,23.390,63,1280,23.390
"2026-03-15T07:20:56.799000+00:00",11245,2.4,10,22.433,44,1280,22.433
"2026-03-15T07:21:02.954000+00:00",11245,3.5,10,25.633,16,1280,25.633
"2026-03-15T07:21:06.329000+00:00",11245,2.8,10,23.539,10,1280,23.539
"2026-03-15T07:21:23.314000+00:00",11245,2.8,10,22.967,87,1280,22.967
"2026-03-15T07:21:49.224000+00:00",11245,7.4,10,27.795,77,1280,27.795
"2026-03-15T07:22:06.849000+00:00",11245,5.7,10,25.748,6,1280,25.748
"2026-03-15T07:24:08.630000+00:00",11245,5.5,11,26.213,11,1280,26.213
"2026-03-15T07:55:08.164000+00:00",11245,5.7,29,25.997,31,1280,25.997
"2026-03-15T07:58:53.861000+00:00",11245,2.8,31,23.291,14,1280,23.291
"2026-03-15T07:59:58.613000+00:00",11245,2.6,32,23.195,43,1280,23.195
"2026-03-15T08:05:10.947000+00:00",11245,16.1,35,37.358,27,1280,37.358
"2026-03-15T08:16:43.743000+00:00",11245,2.9,42,23.290,41,1280,23.290
"2026-03-15T08:23:53.817000+00:00",11245,26.9,46,47.067,31,1280,47.067
